userid,timestamp,username,tweet
1957490341,2009-05-29T08:39:57.000+01:00,seyko_,bah i h waking up
1957647768,2009-05-29T09:09:24.000+01:00,simpsoid,just got skyfire firts impressions it looks good but its a little too memory hungry for my ageing htc tytn
1957663999,2009-05-29T09:12:27.000+01:00,Anniee451,i missed match game tonight i hope i make it tomorrow night
1957742079,2009-05-29T09:27:56.000+01:00,cam_horror,why am i awake
1957742770,2009-05-29T09:28:04.000+01:00,siccNasty,i just wish would send a bruh a dm i wont be on til so i dont waste my erection on a bot
1958045336,2009-05-29T10:28:34.000+01:00,IlBLisSlI,headed to the hospital i cant take the pain anymore
1958066404,2009-05-29T10:32:42.000+01:00,hannahlouu,its so hot here
1958086017,2009-05-29T10:36:47.000+01:00,sallyormond,got the laptop but no golden rings this weekends job is to get it all set up oh joy
1958087903,2009-05-29T10:37:11.000+01:00,RetroCherry,omg im a murdere i accidently just killed a spider
1960123002,2009-05-29T15:27:35.000+01:00,amitbhawani,google adsense income down by in this months payment indian govt happy for falling publishers sad
1960155191,2009-05-29T15:30:43.000+01:00,shinsh0ku,computer please stop being so loud so i can do my work
1960195099,2009-05-29T15:34:34.000+01:00,airarowena,gotta go bye twitterland good night ill try sleep so that i will recover easily still sick bye
1960198368,2009-05-29T15:34:53.000+01:00,AlanNordman,i have spammedtrolled howardforumscom as well i have to keep bumping my thread
1960262282,2009-05-29T15:41:04.000+01:00,sebsharp,they know no bounds
1960296965,2009-05-29T15:44:26.000+01:00,vixster___x,really fucking loved him
1960348903,2009-05-29T15:49:23.000+01:00,Stevieb0y,found out i have to go to the us again in august getting tired of transatlantic flights not good for my carbon footprint either
1960377967,2009-05-29T15:52:09.000+01:00,adamshilton,poor pooch
1960423130,2009-05-29T15:56:28.000+01:00,lozikins,my heart hurts for them imagine how shit their skin will be when theyre twenty from all the stuff they smeer on it shame
1960545040,2009-05-29T16:07:47.000+01:00,agthekid,smh your whin with that comment
1960606095,2009-05-29T16:13:29.000+01:00,MrLanga,just got past really bad crashcar was mangled
1960662950,2009-05-29T16:18:53.000+01:00,fuckingxtrigger,i wnt there yesterday wish u could go with me someday uu loove ya lt
1961144522,2009-05-29T17:03:12.000+01:00,annapaulina,i thought i was safe from the injections today only to find out my mom will be the one wholl inject me with vaccine help
1961174373,2009-05-29T17:05:48.000+01:00,maryjackson2004,oh boy this is going to be a loooooong day
1961215257,2009-05-29T17:09:31.000+01:00,p_strange,omg im in such a bad mood day wats ppl doinnite
1961245370,2009-05-29T17:12:18.000+01:00,BrandySanDiego,ive only been up for an hour and today already sucks
1961526416,2009-05-29T17:38:19.000+01:00,albeitludicrous,oh i forget things you see ahah i hated that it creeped me out
1961530579,2009-05-29T17:38:44.000+01:00,nicolelphillips,my computer at work is not workingbooo need a new one tgif
1961564683,2009-05-29T17:41:55.000+01:00,stickypop,manchester was wayyyyy to busy so warm today also
1961772821,2009-05-29T18:01:22.000+01:00,SophiiMcCarthy,inooo arent they just i wanna just go down there now an meet kyle again im too obsessed its not fair
1961913643,2009-05-29T18:14:06.000+01:00,sarahlouisemcm,eek cant wait to see it as well as everyone elses gahh i dont know what i want lol
1962020987,2009-05-29T18:24:03.000+01:00,injybass,to cold for the beach sucky
1962102039,2009-05-29T18:31:33.000+01:00,simontay78,you never follow me i sad lol
1962171623,2009-05-29T18:38:04.000+01:00,Er_Garcia,finally some effing internet i effin need to update the wifi in sg malls idk how i miss dada and craigie
1962175728,2009-05-29T18:38:27.000+01:00,vanitylenTM,i really want some starbucks right now needing to find something to do tonight
1962232487,2009-05-29T18:43:45.000+01:00,hazardous_zone,why not united kingdom
1962382291,2009-05-29T18:57:39.000+01:00,MyNameIsJohnson,i think i would die if they played pushit i missed them when they came last time when isis toured with them
1962474029,2009-05-29T19:06:05.000+01:00,ohhdamnamanda,so fuckin tired didnt get home till work at bjs at
1962513788,2009-05-29T19:09:44.000+01:00,lina_luka,im hungry but cant eat anything right now because my tongue hurts so bad
1962589473,2009-05-29T19:16:55.000+01:00,paperandtwine,omg seated for seth lakeman but way too far back for my liking x
1962686537,2009-05-29T19:27:57.000+01:00,jikes,uh totally forgot the gentoo reinstallation dont know what i should backup the makeconf my home and boot nothing else
1962686947,2009-05-29T19:28:00.000+01:00,lisalee,oh no hope you feel better soon hugs i had flu earlier this month
1962780293,2009-05-29T19:39:05.000+01:00,MhairiFergusson,is sadly sitting at home when she could be going to a partyyyyy
1962958667,2009-05-29T19:59:15.000+01:00,ehkinsey,i am so sorry that really sucks
1963068457,2009-05-29T20:09:15.000+01:00,pianoduet,noooooooo i miss you sooooooo much gaah
1963069225,2009-05-29T20:09:19.000+01:00,elizabethtinnon,im praying for you and your family beav im so sorry for your loss
1963090637,2009-05-29T20:11:17.000+01:00,kjhinshaw,great ill check it when i get off work they block sims at work
1963091044,2009-05-29T20:11:19.000+01:00,renu19,my friday feels boring too no time for fun today and not so much in the mood for it either
1963173652,2009-05-29T20:19:02.000+01:00,johnhayato,anybody have advice on who to use for printing biz cards besides overnight bad experience amp psprint each biz card sep project
1963301756,2009-05-29T20:31:02.000+01:00,kjnoaman,well rite i gt a headache
1963309177,2009-05-29T20:31:42.000+01:00,QueenBattlezone,i am tired
1963729133,2009-05-29T21:09:37.000+01:00,lovejonas_x,that made me cry poor hollie xx
1963742691,2009-05-29T21:10:49.000+01:00,lil_Ccamp,wish i was going to prom oh wellgoing to go wish my girls good luck then going to good oll applebees yumm
1963755263,2009-05-29T21:11:57.000+01:00,maryani,heeeeey baby where are you
1963786034,2009-05-29T21:14:47.000+01:00,AshAttack,just broke her dresser shes had since she was three
1963791270,2009-05-29T21:15:15.000+01:00,typicaltanya,there is absolutely nothing to eat in my house epic fail
1963815473,2009-05-29T21:17:30.000+01:00,skibabe12,i dont feel good my throat hurts
1963869193,2009-05-29T21:22:26.000+01:00,memilymanderson,enjoying my couch for the last time
1963951724,2009-05-29T21:29:57.000+01:00,AdryanRoane,i raced her once i totally lost rip
1964251015,2009-05-29T21:57:03.000+01:00,give_me_a_latte,thanks will check next time im in target its over an hour away
1964378652,2009-05-29T22:08:31.000+01:00,xLiLShanx,gots a headache now
1964382829,2009-05-29T22:08:56.000+01:00,elizamanson,even though its only am on saturday morning it feels like the weekend is already over btw im awake because i had a bad dream
1964564471,2009-05-29T22:26:20.000+01:00,DemtriaLovato,i miss you come over and say bye before i leave
1964592475,2009-05-29T22:29:05.000+01:00,jona_thin,tell me about it
1964595255,2009-05-29T22:29:22.000+01:00,cmpriest,yipe im sorry to hear that
1964688837,2009-05-29T22:38:29.000+01:00,vlvalle,hmmm my whole body feels sore
1964779350,2009-05-29T22:47:32.000+01:00,Reschzoo,im a metsies fan also boo hoo
1964782707,2009-05-29T22:47:53.000+01:00,speekingtree,ps bgt was both fab and sad i thought greg was awesome sad hes gone but a child will always win in that situation sadly
1964801849,2009-05-29T22:49:51.000+01:00,fugrus,wants to go to falkland but cant cause of stupid exams and mtbcut are going to be there
1965072357,2009-05-29T23:17:04.000+01:00,DalekGirl93,this world makes me sad
1965210575,2009-05-29T23:31:17.000+01:00,Emma72,seems really quiet tonightam jealous of those who are clearly having a more exciting life than me off to bed i think
1965257158,2009-05-29T23:36:05.000+01:00,tuckisuha,ohim so borin why not play the computer my moms say because your makin task
1965305719,2009-05-29T23:41:13.000+01:00,MartinG05,bryan hasnt replied about wingnuts
1965310104,2009-05-29T23:41:40.000+01:00,karmachord,what are you confused about
1965325761,2009-05-29T23:43:19.000+01:00,lourollx,i need to write really bad can someone go get my diary from my flat for me
1965409232,2009-05-29T23:52:13.000+01:00,reynnadelacruz,aw no yeah i must say it was very good haha
1965426526,2009-05-29T23:54:05.000+01:00,ashlee154,went to see quotupquot it was a really good movie that pulls at the heart strings i highly recommend it
1965440195,2009-05-29T23:55:34.000+01:00,tom_bleaker,victory now i just need to reinstall all my damn apps
1965573739,2009-05-30T00:09:38.000+01:00,RicardoZamora,talk to their creators yesterday no date for public release just developers
1965574535,2009-05-30T00:09:43.000+01:00,NickyLovesMcFly,bad times for everyone whywhywhy do we have to write essays no fair
1965647884,2009-05-30T00:17:29.000+01:00,KenDahl4U,fabulous and i didnt get that pic gmail be acting the fool sometimes can u dm me it
1965671824,2009-05-30T00:20:04.000+01:00,ohaijustin2,i love to jazzercise with mrs underwood i wish she was my chaperone
1965685735,2009-05-30T00:21:30.000+01:00,RealtorSandyN,got the cofo to late didnt close today will close mondayback out to meet a buyer tonight to show a few homes to
1965695753,2009-05-30T00:22:34.000+01:00,wowshaggy,no i mean moz im workin in a bakers then later in a pub
1965726066,2009-05-30T00:25:53.000+01:00,Gemmaboyle,yes yes she is indeed nuts like me though i am not rich tut x
1965739865,2009-05-30T00:27:25.000+01:00,leishylou2,feels very very sick hmph
1965905006,2009-05-30T00:45:35.000+01:00,NWGaEagle,sad day what a great guy and enthusiastic teacher
1965905167,2009-05-30T00:45:36.000+01:00,espi12,jordan baby was talking to me i wish i coulda met you ugh
1965982690,2009-05-30T00:54:19.000+01:00,swwwx,today was good that little girl hollie in bgt just me or complete sympahty vote how cute is aidan davis l tweet me x
1965998126,2009-05-30T00:56:03.000+01:00,manders91,okay haileys really gone now everyone keep her in your prayers
1966070680,2009-05-30T01:04:07.000+01:00,tikac,got rocks and found my car got birdied this evening
1966074863,2009-05-30T01:04:36.000+01:00,SoloFriendly,nd ticket has to be for the same show though right no good for a solo traveler to vegas
1966113349,2009-05-30T01:08:56.000+01:00,ItsNanz,how did day go from a good budget video imma put it on her to such a low budget video stadium music the end may be near for them
1966120040,2009-05-30T01:09:42.000+01:00,tabby_cat45,oh noes melted ice cream do not want
1966199997,2009-05-30T01:18:52.000+01:00,princessaline,just got to the gym but wno energy
1966252667,2009-05-30T01:25:03.000+01:00,Heather_Capuano,did you see the color of the sky and how it looks in philly it is yellowishorangeishbrownish looks scary lol
1966279637,2009-05-30T01:28:14.000+01:00,LadyBlaze420,is working tomorrow all day so cant do anything tonight whats the plan for saturday
1966490940,2009-05-30T01:51:53.000+01:00,akosher,i hate being sick so annoying
1966531652,2009-05-30T01:56:23.000+01:00,rhondaelm,pretty sure what i just experienced in target was a panic attack of sorts i feel like i could sleep for a week or not sleep for a week
1966629966,2009-05-30T02:06:50.000+01:00,EdwardDurham,well shit there goes my one chance at redemption
1966674564,2009-05-30T02:11:33.000+01:00,extrordinary,cant complain worked then relaxed watching game now have to be at work tomorrow am
1966936660,2009-05-30T02:40:21.000+01:00,rbridgett,thats sad news they did some great pie
1966946832,2009-05-30T02:41:28.000+01:00,NANCY___,i fancy some new cardigans and jeans but money is like going towards festivals but ill be drinking a lot of chai tea lattes
1966963419,2009-05-30T02:43:18.000+01:00,littleylittley,i miss my katherine heigl
1966972441,2009-05-30T02:44:19.000+01:00,JoeJisthebest,guess what i wrote a wait ive already said this a long time ago
1967061076,2009-05-30T02:54:12.000+01:00,virginiapretz,watched spelling bee dvr ran over missed the end
1967065634,2009-05-30T02:54:43.000+01:00,eternalangels,my baby had her puppies girls the st boy died during labor but dollars later all is well wtf
1967066748,2009-05-30T02:54:50.000+01:00,pawsthejaws,me too
1967079627,2009-05-30T02:56:16.000+01:00,LovEvolve,i have reach the age were i can no longer drink regular milk only lactaid from now on oh how i dreaded this daycurses
1967096118,2009-05-30T02:58:04.000+01:00,ftri,yeah it sucks ugh wish i can move to your school but i cant
1967098968,2009-05-30T02:58:22.000+01:00,VampireFaust,yes its absurd to think they would see it as a negative i cant imagine any charity turning down funding these days
1967104101,2009-05-30T02:58:56.000+01:00,butterflyylost,up since i cant see it down here
1967126636,2009-05-30T03:01:18.000+01:00,raemmons,is sad he wont get to be apart of quothow to bequot
1967188879,2009-05-30T03:07:53.000+01:00,FixxIsILL,so trueupstate city life rocksall we need now is chris bizzle
1967208972,2009-05-30T03:09:57.000+01:00,Ealta,im upset i didnt get to see them i might kill myself
1967296468,2009-05-30T03:19:18.000+01:00,apepin,the green turtle is not agreeing with me
1967316320,2009-05-30T03:21:29.000+01:00,tinydiamondz,i have no jacket and no umbrella and shoes on
1967321460,2009-05-30T03:22:05.000+01:00,Mar_sha,oh no it appears the thing i like about twitter is coming to an end twitter games
1967360378,2009-05-30T03:26:19.000+01:00,Twit_WorLd,my besties if only was there on twitpic my besties if only
1967393319,2009-05-30T03:29:58.000+01:00,Yoshimikiosha,i want to learn japan sad bc im half japanese too
1967411942,2009-05-30T03:31:54.000+01:00,c3rebral,omg released miiisssssssttttttteeeeeeeeerrrrrrrrrrrrrr kennedykennedy
1967411999,2009-05-30T03:31:54.000+01:00,FreakGeek,so stressed out i may throw up
1967499931,2009-05-30T03:41:40.000+01:00,misskoneko,noooooo the music it starts again noooooo
1967527546,2009-05-30T03:44:47.000+01:00,Mx_Mo,die hooikoorts is killing me dont like it at all
1967660838,2009-05-30T03:59:23.000+01:00,DamiMMeade,today started good but ended really bad do you ever feel not good enough or incompletei do
1967731146,2009-05-30T04:06:41.000+01:00,MaliceCaustic,i want a sobe self esteem went down by about today and i want a hug from a friend whos graduating soon and has been unavailable
1967850265,2009-05-30T04:19:25.000+01:00,trueblu00,im sitting here thinking about this weekendworrying about da amt of noise my neighbor is going bring me tomorrowi feel defeated
1967851594,2009-05-30T04:19:37.000+01:00,sagittarius88,good nite everyoneim tiredeff bein sick
1967875133,2009-05-30T04:22:08.000+01:00,ahh_shlee,the nuggest are losing nooo they cant do that they need to win we are down about points and theres about minutes left oh no
1967876297,2009-05-30T04:22:16.000+01:00,ryanvolner,brandon finished cleaning because i cant do anything right
1968090619,2009-05-30T04:44:32.000+01:00,Lacyshmacy,i wish i could go back in time goodnight world
1968142972,2009-05-30T04:50:32.000+01:00,anyprophet,walle didnt make you cry do you not have a heart
1968300029,2009-05-30T05:09:28.000+01:00,Lilesfred05,going to bed working all day tomorrow i just want my phone turned back on i miss him so much love you babe
1968341230,2009-05-30T05:14:20.000+01:00,danniezeitgeist,ugh that is so awful im sorry to hear that
1968373600,2009-05-30T05:18:14.000+01:00,dearfashionista,im tryna find closer seats if i dnt find seats by am then i wnt go
1968411457,2009-05-30T05:22:57.000+01:00,jpb127,cabs gonna be here to take me to the airport at am potential plans for waking up early none
1968413900,2009-05-30T05:23:15.000+01:00,yakaboosh,ama is in her bed now its just a matter of time
1968428819,2009-05-30T05:25:07.000+01:00,candeeee,i wanna see a good horror movie tryna find a good one is like tryna find ur phone wen its on silent
1968431854,2009-05-30T05:25:29.000+01:00,Tab_E,these kids are soooo nice too bad i dont know any of their names
1968443572,2009-05-30T05:26:59.000+01:00,lukedcooper,working long hours on a manuscript i need a drink but no one is available on the bright side passion pit show is in five days
1968461111,2009-05-30T05:29:12.000+01:00,vanishedthought,sorry to here about the internet have fun at work
1968497470,2009-05-30T05:33:45.000+01:00,jmoli,well he was probaby focused on getting wasted haha but it was fun even though i had to resign early
1968579381,2009-05-30T05:44:28.000+01:00,JoeyPerez15,wants a hotdog or pizza from sampr
1968675490,2009-05-30T05:57:27.000+01:00,EricMerrill,we told you this
1968799814,2009-05-30T06:14:50.000+01:00,TFletch81,i swear tickets are equivilant to monthly bills smh now completely discouraged meim goin home
1968819876,2009-05-30T06:17:44.000+01:00,empressjazzy1,how come u dont wonder what jazzys doinq
1968872750,2009-05-30T06:25:41.000+01:00,SabVill,why are you feeling
1968886532,2009-05-30T06:27:47.000+01:00,whereisntjenn,feeling a little via me too
1968970250,2009-05-30T06:40:47.000+01:00,HeatherEvitts,feeling a little too smile though dear you have such a great one
1969092965,2009-05-30T07:00:46.000+01:00,fistfight,huge headache how awesome little people are trying to drill through the back of my skull
1969095866,2009-05-30T07:01:13.000+01:00,tiffanysabrina,on my way to workyes i know its a saturday
1969114137,2009-05-30T07:04:04.000+01:00,nakedcownut,tough week
1969129100,2009-05-30T07:06:26.000+01:00,freddyb87,lmaaooo those cheap ass shoes
1969143774,2009-05-30T07:08:52.000+01:00,jakeyolovesyou,feeling a little
1969178032,2009-05-30T07:14:42.000+01:00,trapperkeepher,the house feels so empty without my love sleeping next to me
1969193445,2009-05-30T07:17:20.000+01:00,NoMoreBeatbox,is attending the soho nhs walkin to get some antibiotics to get rid of this ear infection after another sleepless night
1969211703,2009-05-30T07:20:33.000+01:00,TBHA,i swear things will change eventually im sorry hes such an asshole
1969213294,2009-05-30T07:20:50.000+01:00,bigplrbear,it seems that california is going to close most of the parks in a bad attempt to avoid bankruptcy
1969234727,2009-05-30T07:24:38.000+01:00,xoaboutagirl,cannot sleep with a stuffy nose i have to wake up early tomorrow not a good time for this
1969268274,2009-05-30T07:30:41.000+01:00,earluxco,graduation tomorrow er today yikes
1969292726,2009-05-30T07:35:06.000+01:00,ix2a,thanks for the invitetoo far to join
1969308848,2009-05-30T07:38:02.000+01:00,fnordine,aw charlie eyes the movie sadly i dont like what youre doing man
1969383342,2009-05-30T07:51:54.000+01:00,iSelah,but then again
1969396820,2009-05-30T07:54:33.000+01:00,ashleyo85,is sad that leno wont be doing the tonight show anymore cant wait for his new show in september
1969404466,2009-05-30T07:56:06.000+01:00,RowIsMyBFF,it does thats too bad haha jk did it unfreeze
1969446167,2009-05-30T08:03:47.000+01:00,theBESTBEST,ughhhhhgut rotouch
1969458861,2009-05-30T08:06:02.000+01:00,Jaaycooxo,all im att i dont feel very loved
1969571448,2009-05-30T08:28:32.000+01:00,afrakkingbet,should i im brian or shouldnt i god so indecisive his so hates me
1969582853,2009-05-30T08:30:48.000+01:00,elinos,i dont now what i gonna doi forget my dadys birthday and it is now sooow fun like i always say but verry i dont now
1969670889,2009-05-30T08:48:46.000+01:00,xnaroundup,the show will be up saturday its too big for friday oh and friday is over now
1969673792,2009-05-30T08:49:23.000+01:00,omgletsPANIC,i wish id be in concord at some point tomorrow to redeem my free tan at turbo tan bummer i wasted this whole month
1969933918,2009-05-30T09:47:20.000+01:00,DaReal_KEEKSZ,da trust is slightly there but im so bothered by da situation idk wat to do its turnin me off n dats da last thing i need now
1969936010,2009-05-30T09:47:51.000+01:00,LornaMCampbell,i _hate_ sunblock
1969972936,2009-05-30T09:56:41.000+01:00,Darceeyy,as much as i love shaheen i dnt wont him to win i no flawless wont but i really want stavrous flatly ftw
1969991348,2009-05-30T10:00:50.000+01:00,idonthatecop,i need some of that shit
1970002635,2009-05-30T10:03:24.000+01:00,Hend_xo,everyones going to the beach but me
1970097064,2009-05-30T10:26:31.000+01:00,peaceful_March,tired nowwwwwwwwwww
1970134500,2009-05-30T10:35:42.000+01:00,missBeckychan,hehe thx but im looking for someone to move in with me still homesitting noone wants to move out to baulkham hills
1970144846,2009-05-30T10:38:16.000+01:00,Pro_94JBIT,i meant from jbit and hey paranoid potters still not in ur top frnds
1970146383,2009-05-30T10:38:40.000+01:00,Elaine_11,off to clean car out cant let see how messy iv let it get
1970148965,2009-05-30T10:39:21.000+01:00,emboosh,ugh show today i dont wanna dooo it
1970232530,2009-05-30T11:00:25.000+01:00,kortkneeskiba,working tomorrow vicor of dibley and v what a nice night
1970321055,2009-05-30T11:22:48.000+01:00,aracelye,i have loser written allllll oveer my face
1970352447,2009-05-30T11:30:53.000+01:00,funkycarla8,good morning everyone put woodham into order for the first time today to help dad out now to get ready for work and its sunny
1970386938,2009-05-30T11:39:39.000+01:00,Dame_Kelz,wow i wanted to go to that show sooo bad good luck and enjoy ya selves
1970389453,2009-05-30T11:40:17.000+01:00,WalkingOnWater,its alright man
1970413514,2009-05-30T11:46:16.000+01:00,Catmoo,its suuch a lovely day and im stuck in work serving customers
1970424589,2009-05-30T11:49:00.000+01:00,MsClara,new smaller nonbreastfeeding bosom made me feel very sad when lost in now enormous gaping bra
1970513856,2009-05-30T12:10:15.000+01:00,JodyThompson,there was a stabbing at the end of my road on the high road last night
1970694785,2009-05-30T12:52:36.000+01:00,kristysalinas,on my way to airport boo
1970734877,2009-05-30T13:01:24.000+01:00,ManuelSpeech,graduation party and wedding today dont know if ill make the wedding
1970812085,2009-05-30T13:17:50.000+01:00,LaLiz83,its only after and already weve hit some snags with the movelong weekend ahead but not in a good way bye dc
1970812282,2009-05-30T13:17:52.000+01:00,stevaniewu,makanyaa aku jg sebel with myself uda dinner
1970937769,2009-05-30T13:43:14.000+01:00,knitster,i need to suck it up and get treatment i know what youre going thru too worse than me i dont think we can get meridia
1970969417,2009-05-30T13:49:23.000+01:00,butlermayes,hope it was the best night ever fml for not being there
1970977509,2009-05-30T13:50:55.000+01:00,Abbbbyyy,why do i get so nervous
1971022564,2009-05-30T13:59:24.000+01:00,ceejayaycee,just buried a loved one this morning
1971107266,2009-05-30T14:14:07.000+01:00,nessie_111,i was going be the fifth girls aloud but nicola lock me in the dressing room so i missed the finals bitch
1971115209,2009-05-30T14:15:26.000+01:00,anant25121986,hates waiting
1971315799,2009-05-30T14:48:20.000+01:00,leztah,twitter hates me
1971368610,2009-05-30T14:56:32.000+01:00,diannacarney,is sad because of her followers are scams thats sad
1971384330,2009-05-30T14:58:59.000+01:00,Jessicalam112,arghhhhhhhhhhhhhhhhhhh gt sometimes life sucks
1971454831,2009-05-30T15:09:07.000+01:00,gordontheyob,what is ment to happen on this thing do we just chat like this to each other
1971506824,2009-05-30T15:16:09.000+01:00,girishmallya,everyone seems to be leaving now and i have not yet found anyone going in my direction
1971510062,2009-05-30T15:16:34.000+01:00,rainaaa,are you alright i was going to invite you to my birthday dinner but you never answered your phone
1971546159,2009-05-30T15:21:10.000+01:00,sinfulsignorita,bas miss kar kar k so gai aur ab shayad nahi kar rahi
1971600102,2009-05-30T15:28:24.000+01:00,Arghlita,that is messed up
1971618804,2009-05-30T15:30:58.000+01:00,bellab12,i know next time i do an overnight im all for meeting up down and back from boston in day leaves no time
1971669713,2009-05-30T15:38:00.000+01:00,psyq123,thos shared memory graphics cards on the normal macbooks are still a bit sucky though but then normal model macbook cheap
1971778498,2009-05-30T15:52:42.000+01:00,KassiKorrupted,i didnt say quotso long and goodnightquot last night i fell asleep around ish
1971803638,2009-05-30T15:56:05.000+01:00,ahmier,my swag stays off lol lskfjlds oh no that sucks im okay a little blah
1971832180,2009-05-30T15:59:53.000+01:00,MissWinny,about to get ready to go to north carolina for this show thing someones sweet sixteen my last show for a while
